23961728	979702	1
23961748	311239	1
23961808	101098	2
23961828	90253	1
23961908	90253	1
23961928	41804	1
23961948	1343610	1
239698	37769	6
23978038	39412	6
23978118	1851183	1
23978218	1955053	3
23978278	1851181	3
23978698	1851006	5
23978838	1851181	1
23978858	1851181	1
23978958	5601	1
23978968	5601	1
23978988	5601	1
23978998	5601	1
23979058	5601	1
23979098	5601	1
23979118	5601	1
24036198	1548389	1
24036198	409370	2
24045948	2714763	2
24046508	305400	1
24136288	279532	1
24298608	1287682	1
243998	92630	2
243998	92637	2
24400348	37994	1
24400518	1567482	8
24400518	5544	4
24418258	2570895	1
24418288	353542	1
24498398	460514	3
24498538	1912932	1
24498658	224443	1
24533068	40563	1
24533188	2282107	2
24533208	2282107	1
24533238	2282107	1
24533248	2282107	1
24533268	537474	1
24533318	1659843	1
24541728	40997	6
24541928	40998	1
24544548	48578	1
24544608	48574	1
24544668	756607	1
24545098	48579	1
24547408	1167838	1
24586438	48587	1
24586458	48592	1
24586498	48586	1
24586518	48589	1
24586558	116603	1
24586578	48588	1
24586618	1912939	1
24715548	36630	5
24715608	50956	1
24717608	648681	2
24735788	1904413	1
24735808	48568	1
24735848	48563	1
24735888	1912936	1
24736218	335854	1
24736398	48561	1
24737098	279518	1
24737248	48569	1
24738118	91625	1
24738138	44442	1
24738578	97098	1
24738598	1195481	1
24738618	64648	1
24738778	101142	3
24761638	2802321	1
247658	586133	6
24782388	48593	1
2481068	253101	1
24826888	5383	1
24827208	72129	1
24827228	5507	1
24830278	1159556	7
24830278	906972	1
24833338	36035	5
24836868	46634	5
24836868	5580	1
24837068	516970	1
24837148	34381	3
24837148	657443	1
24837468	252740	1
24894468	33178	3
24895578	498019	1
24958348	1580841	1
24959438	105351	1
24959438	1069201	13
24959438	5061	1
24960988	1220207	1
24992108	1220201	1
24992138	231936	1
24992148	231936	1
24992168	231936	1
24992188	231936	1
24992238	4924	6
24992368	48565	1
250	5098	14
25035128	2605921	1
25035168	5007	2
25035248	91752	1
25035338	456999	1
25056068	749889	1
25061398	307758	3
25061478	1789683	1
25061478	61262	4
250788	103449	1
25100958	101028	1
2523618	1735278	1
2523638	746836	3
2523698	1735280	1
2523738	51284	1
2523778	1735279	1
2523838	253104	1
25298358	1737316	1
25298578	1906498	1
25299218	57149	1
25299238	2951723	1
25299288	75811	2
25299428	306887	1
25323898	2874188	1
2532408	49224	3
25325618	5580	1
2535658	28985	18
2535658	4911	47
25481318	38082	1
25493738	42676	2
25494178	418086	3
25494178	5478	2
25495568	2034170	1
25495568	2034171	1
25495608	2698477	2
25495628	42067	1
25495648	456999	1
25496848	98342	1
25552598	48703	2
25557068	61207	1
25565068	108018	1
25567508	4934	2
25703338	2057973	1
2570918	264361	1
2570928	2074759	1
2570948	89421	1
2570968	166112	1
25767498	1047171	1
25788218	1604333	1
25815508	456999	1
25815548	456999	1
25815588	456999	1
25815608	456999	4
25815708	456999	2
25815748	456999	1
25815768	456999	1
25815808	456999	1
25815828	456999	1
25820958	1940652	2
25820978	1903189	2
25820998	116794	2
25821018	172621	2
25828028	112128	1
25908618	418497	1
25908638	105766	1
25908678	169388	1
25908678	2421284	1
25908858	106004	2
25913988	2752694	1
25914008	2752695	1
25914968	1571107	2
25915008	282270	1
25915028	1571108	2
25915428	561152	1
25915588	201775	1
26029168	1047171	11
26144858	155726	1
26242278	1004254	1
26243258	46634	2
26243468	46634	1
26483328	5270	38
26498228	5101	3
26553418	117066	1
26553448	117010	1
26553558	2725000	1
26591038	350623	1
26615408	117018	1
26615438	117069	1
26615538	40199	2
26622048	114231	2
26630218	1658174	11
26630218	2723674	1
26630278	1658174	1
26652348	1592451	2
266578	203908	1
266618	4932	1
266668	4932	1
26675648	1517512	1
26676118	303698	1
26676118	5077	29
26676118	63131	1
26676118	911720	1
26677258	27973	1
26691988	717740	3
26692008	45538	2
26692028	36022	9
26692028	4903	1
26692188	44322	2
26692648	54193	2
26692868	1041607	3
26695518	5007	1
26720878	1649128	2
26720898	1649129	2
26720918	1623583	4
26720938	1649127	2
26720958	247652	2
26720978	1806559	1
26720998	83212	1
26721018	123648	1
